PN96_07680	1.033714358226234e-05
PN96_10255	2.3329658409839493e-09
PN96_13050	2.667071163309496e-08
PN96_09400	2.5157022801827012e-05
PN96_01295	6.405051672495182e-10
PN96_01070	2.892616032404674e-06
PN96_12560	9.417831127674275e-07
PN96_00880	1.4220907472413378e-09
PN96_23065	7.338238008875026e-08
PN96_03805	4.241756074496326e-12
PN96_11555	1.8195492935734e-05
PN96_08465	4.3371768237293213e-05
PN96_13245	3.050761795564246e-06
PN96_10130	1.2581139753305784e-06
PN96_12760	5.309995814793078e-05
PN96_08360	2.479048753917274e-05
PN96_17865	3.669119004437513e-08
PN96_14920	8.661584563668398e-06
PN96_10485	6.176202545344822e-05
PN96_09305	2.2126721476056037e-05
PN96_00570	4.529317444054656e-06
PN96_04195	3.7341715063669854e-06
PN96_00275	2.616151978906489e-06
PN96_15385	1.5778875704345124e-06
PN96_07945	1.1726499655956722e-05
PN96_14910	8.733987845191661e-08
PN96_09270	1.0349658862624996e-05
PN96_09265	1.0349658862624996e-05
PN96_13430	7.199219533599579e-07
PN96_18205	3.393404859597054e-09
PN96_13880	2.500709296489365e-06
PN96_10585	7.65297837441144e-06
PN96_10580	9.731477706469666e-06
PN96_01145	2.8254928356428496e-05
PN96_00990	1.7468629066222104e-06
PN96_03620	2.844095114943846e-07
PN96_03440	1.4185462678371081e-06
PN96_20410	4.218802489811256e-05
PN96_06485	1.631453287507985e-06
PN96_16870	1.4846146260737139e-08
PN96_14805	1.3283585184400972e-05
PN96_09380	5.7021203609556964e-06
PN96_14415	6.336190167747009e-08
PN96_09280	2.199465245594992e-05
PN96_01075	0.00010589341615927844
PN96_00550	3.3490996160354913e-07
PN96_23215	2.493267221795822e-07
PN96_16180	2.5102366544390957e-07
average_protein	0.000412537582810261
PN96_00450	5.376526468482639e-07
PN96_02900	2.1582809418300784e-05
PN96_14310	1.8530056315657928e-05
PN96_08920	1.5907553397453755e-07
PN96_21670	8.294283245871351e-07
PN96_14420	2.948614317625376e-07
PN96_21675	2.5657473406351015e-07
PN96_14960	2.5657473406351015e-07
PN96_00060	5.374405590445396e-07
PN96_08670	6.362634111750219e-10
PN96_11655	1.9454814235677393e-08
PN96_09955	5.657462920065295e-07
PN96_00265	6.553333841380208e-07
PN96_09320	5.368042956333647e-07
PN96_16555	5.368042956333647e-07
