b2285	1.61190305715709e-05
b2283	1.61190305715709e-05
b2281	1.61190305715709e-05
b2279	1.61190305715709e-05
b2277	1.61190305715709e-05
b2276	1.61190305715709e-05
b2278	1.61190305715709e-05
b2280	1.61190305715709e-05
b2282	1.61190305715709e-05
b2284	1.61190305715709e-05
b2286	1.61190305715709e-05
b2288	1.61190305715709e-05
b2615	1.5819032602182053e-07
b1740	0.00010121207225953087
b0639	1.027794590093825e-06
b0109	1.621345965873934e-05
b2744	4.891729049662484e-05
b0273	1.4081146250531794e-06
b3187	2.0623614858986295e-08
b0180	3.335938788120147e-05
b1091	7.172606724954264e-06
b0907	0.00010691381329953733
b3833	1.9171276065171505e-10
b0662	1.9171276065171505e-10
b1281	1.4118425508884342e-06
b2907	1.9171276065171505e-10
b3843	1.1502765639102902e-09
b2311	1.9171276065171505e-10
b3835	1.9171276065171505e-10
b2323	4.5562969228787264e-05
b2965	8.095327421172991e-08
b3642	2.0610840158942987e-08
b0386	8.384465923137501e-07
b0133	2.2661095342725158e-06
b0087	3.213613691136501e-07
b2762	2.3637756837482017e-06
b3781	3.299104494203938e-06
b0115	8.444715076918318e-05
b0114	7.037262564098598e-06
b0116	7.037262564098598e-06
b0052	8.582663961028862e-07
b2564	3.433065584411545e-06
b0914	1.9372696756539908e-07
b2320	3.6722380270191185e-06
b1723	2.176536551020669e-06
b0902	8.895818541047918e-07
b3114	8.895818541047918e-07
b3176	3.677652599061884e-06
b2913	1.030721086372991e-05
b4025	9.452575395913152e-06
b2926	6.775343972582095e-05
b0767	7.816562277477361e-07
b4395	1.624376635584012e-05
b1713	2.056766414890709e-06
b1714	2.056766414890709e-06
b3493	7.485590053118231e-07
b3412	2.3006474400811652e-07
b2103	8.870367406341083e-09
b3974	4.845879641722102e-07
b0369	1.2147044630799634e-07
b3956	6.0295749640311895e-06
b3639	8.881175779740969e-07
b2920	2.76201110454747e-06
b4383	3.4377847516308455e-07
b2599	2.525616310092511e-06
b3850	1.5337020853613535e-09
b4005	2.0474077224841267e-06
b2499	2.4626975158397914e-06
b2026	7.168009301932905e-06
b2476	7.928977804258748e-06
b2557	2.3775098659224597e-06
b2024	3.994573759692839e-06
b0194	2.3506220034282576e-06
b0908	3.3733581628027744e-06
b4160	1.6078245438726265e-06
b4388	1.70682255120521e-07
b2585	2.0029165948948435e-06
b2297	1.879884230539655e-06
b3634	1.0925255919529609e-07
b0750	9.455710228873983e-06
b4094	3.7632312412025188e-06
b1662	3.1735692530576735e-07
b0415	3.1229452931195825e-06
b2687	3.022187501480222e-06
b2235	9.353288104557362e-07
b2234	9.353288104557362e-07
b4238	9.312223977975789e-07
b4237	9.312223977975789e-07
b4090	2.106143954034487e-06
b1679	2.501937214337437e-08
b1682	1.671042077147631e-08
b1683	8.355210385738156e-09
b1681	8.355210385738156e-09
b1680	2.501937214337437e-08
b3807	4.154475685950929e-09
b1684	2.297518208123478e-09
b2751	1.960862059924353e-06
b2752	1.960862059924353e-06
b2472	1.093885345496373e-07
b3359	5.793157660836179e-06
b3607	5.579734889921146e-07
b0893	2.922672085948918e-06
b3368	2.8900703424686316e-09
b3281	1.9852934712974557e-07
b0388	4.580941629639927e-06
b3939	3.2328109450869517e-06
b1206	1.7231924734524392e-07
b0121	1.6190654842345983e-07
b2763	3.1172145101114385e-06
b2764	6.234429020222877e-06
b0008	6.086943237518446e-06
b0915	2.2500384329477388e-07
b1602	7.4130270072319475e-06
b1603	7.4130270072319475e-06
b0166	1.625454494470939e-05
b3772	2.4364414331603617e-07
b0004	2.5792794796124463e-05
b1719	3.1695994543877806e-06
b0423	3.687158762086132e-07
b3992	7.374317524172264e-07
b3990	3.687158762086132e-07
b4407	3.687158762086132e-07
b2465	3.6834015042474604e-06
b2827	1.1309998967787023e-06
b0417	3.2630280101830015e-08
b3993	2.414813865375146e-10
b3919	1.2991247251847123e-05
b0888	3.299104494203938e-06
b1260	6.577302232111338e-07
b1261	6.577302232111338e-07
b3384	6.69887659205477e-07
b3991	9.659255461500585e-10
b1637	1.6169496275208053e-06
b0179	2.8758093000987156e-07
b0085	1.7322521901801825e-06
b0181	3.111433609986934e-05
b3189	2.1991482883132955e-06
b0090	3.213613691136501e-07
b0088	2.7404770977455424e-07
b0091	1.4717377006401437e-06
b3972	1.8608177824200308e-07
b0841	3.213613691136501e-07
b0174	1.0488245682723855e-07
b0086	1.7931516812396104e-06
b0096	4.4321296272158245e-07
b3803	3.6716159400028353e-11
b3804	3.3070970139035637e-09
b3997	1.559346489492318e-08
b0524	2.2500384329477388e-07
b4258	2.2467954943111243e-06
b3572	2.183476155867966e-10
b3981	9.45831482499648e-07
b3300	9.45831482499648e-07
b0407	9.45831482499648e-07
b0408	9.45831482499648e-07
b3175	9.45831482499648e-07
b3705	9.45831482499648e-07
b0409	9.45831482499648e-07
b4200	1.2855875075294329e-05
b4203	1.2855875075294329e-05
b4202	1.2855875075294329e-05
b1716	1.2855875075294329e-05
b1717	1.2855875075294329e-05
b3983	1.2855875075294329e-05
b3230	1.2855875075294329e-05
b3310	1.2855875075294329e-05
b3311	1.2855875075294329e-05
b3316	1.2855875075294329e-05
b3317	1.2855875075294329e-05
b3314	1.2855875075294329e-05
b3984	1.2855875075294329e-05
rrnO-23S	1.2855875075294329e-05
b3319	1.2855875075294329e-05
b0023	1.2855875075294329e-05
b3186	1.2855875075294329e-05
b1211	3.2139687688235823e-06
b3065	1.2855875075294329e-05
b3165	1.2855875075294329e-05
b3168	3.8567625225882985e-06
b3231	1.2855875075294329e-05
b0884	3.2139687688235823e-06
b1480	1.2855875075294329e-05
b2609	1.2855875075294329e-05
b3320	1.2855875075294329e-05
b0911	1.2855875075294329e-05
b3637	1.2855875075294329e-05
b3312	1.2855875075294329e-05
b0170	2.314057513552979e-06
b3309	1.2855875075294329e-05
b3308	1.2855875075294329e-05
rrnO-5S	1.2855875075294329e-05
b3636	1.2855875075294329e-05
b3341	1.2855875075294329e-05
b3321	1.2855875075294329e-05
b3185	1.2855875075294329e-05
b3342	1.2855875075294329e-05
b3301	1.2855875075294329e-05
b1089	1.2855875075294329e-05
b3303	1.2855875075294329e-05
