Enzyme	Concentration
R_BETALDHy_enzyme	0.0
R_BMOCOS_enzyme	0.0
R_BMOGDS1_enzyme	0.0
R_BMOGDS1_duplicate_2_enzyme	0.0
R_BMOGDS2_enzyme	0.0
R_BMOGDS2_duplicate_2_enzyme	0.0
R_BPNT_enzyme	1.1818878418741008e-06
R_BSORx_enzyme	0.0
R_BSORy_enzyme	0.0
R_BTNt2ipp_enzyme	0
R_BTNtex_enzyme	0.0
R_BTNtex_duplicate_2_enzyme	0.0
R_BTNtex_duplicate_3_enzyme	0.0
R_BTNtex_duplicate_4_enzyme	0.0
R_BTS5_enzyme	6.191448257878369e-07
R_BUTCT_enzyme	0.0
R_BUTSO3abcpp_enzyme	0.0
R_BUTSO3abcpp_duplicate_2_enzyme	0.0
R_BUTSO3tex_enzyme	0.0
R_BUTSO3tex_duplicate_2_enzyme	0.0
R_BUTSO3tex_duplicate_3_enzyme	0.0
R_BUTSO3tex_duplicate_4_enzyme	0.0
R_BUTt2rpp_enzyme	0.0
R_BUTtex_enzyme	0.0
R_BUTtex_duplicate_2_enzyme	0.0
R_BUTtex_duplicate_3_enzyme	0.0
R_BUTtex_duplicate_4_enzyme	0.0
R_BWCOGDS1_enzyme	0.0
R_BWCOGDS1_duplicate_2_enzyme	0.0
R_BWCOGDS2_enzyme	0.0
R_BWCOGDS2_duplicate_2_enzyme	0.0
R_BWCOS_enzyme	0.0
R_CA2t3pp_enzyme	0.0
R_CA2tex_enzyme	0.0
R_CA2tex_duplicate_2_enzyme	0.0
R_CA2tex_duplicate_3_enzyme	0.0
R_CA2tex_duplicate_4_enzyme	0.0
R_CADVtpp_enzyme	0.0
R_CAT_enzyme	0.0
R_CAT_duplicate_2_enzyme	0.0
R_CAt6pp_enzyme	0.0
R_CBIAT_enzyme	0.0
R_CBItonex_enzyme	0.0
R_CBIuabcpp_enzyme	0.0
R_CBL1abcpp_enzyme	0.0
R_CBL1tonex_enzyme	0.0
R_CBLAT_enzyme	0.0
R_CBMD_enzyme	0.0
R_CBMKr_enzyme	2.551672023737632e-06
R_CBMKr_duplicate_2_enzyme	0.0
R_CBMKr_duplicate_3_enzyme	0.0
R_CBPS_enzyme	0.0
R_CCGS_enzyme	0.0
R_CD2abcpp_enzyme	0.0
R_CD2t3pp_enzyme	0.0
R_CD2t3pp_duplicate_2_enzyme	0.0
R_CD2tex_enzyme	0.0
R_CD2tex_duplicate_2_enzyme	0.0
R_CD2tex_duplicate_3_enzyme	0.0
R_CD2tex_duplicate_4_enzyme	0.0
R_CD2tpp_enzyme	0.0
R_CDAPPA120_enzyme	0.0
R_CDAPPA140_enzyme	0.0
R_CDAPPA141_enzyme	0.0
R_CDAPPA160_enzyme	0.0
R_CDAPPA161_enzyme	0.0
R_CDAPPA180_enzyme	0.0
R_CDAPPA181_enzyme	0.0
R_CDGR_enzyme	0.0
R_CDGS_enzyme	0
R_CDPMEK_enzyme	1.0369937765528585e-07
R_CFAS160E_enzyme	0.0
R_CFAS160G_enzyme	0.0
R_CFAS180E_enzyme	0.0
R_CFAS180G_enzyme	0.0
R_CGLYabcpp_enzyme	0.0
R_CGLYtex_enzyme	0.0
R_CGLYtex_duplicate_2_enzyme	0.0
R_CGLYtex_duplicate_3_enzyme	0.0
R_CGLYtex_duplicate_4_enzyme	0.0
R_CHLabcpp_enzyme	0.0
R_CHLt2pp_enzyme	0.0
R_CHLt2pp_duplicate_2_enzyme	0.0
R_CHLtex_enzyme	0.0
R_CHLtex_duplicate_2_enzyme	0.0
R_CHLtex_duplicate_3_enzyme	0.0
R_CHLtex_duplicate_4_enzyme	0.0
R_CHOLD_enzyme	0.0
R_CHORM_enzyme	0.0
R_CHORM_duplicate_2_enzyme	2.447693676351666e-06
R_CHORS_enzyme	3.273273120033152e-07
R_CHRPL_enzyme	3.873215473513099e-08
R_CHTBSptspp_enzyme	0.0
R_CHTBStex_enzyme	0.0
R_CHTBStex_duplicate_2_enzyme	0.0
R_CHTBStex_duplicate_3_enzyme	0.0
R_CHTBStex_duplicate_4_enzyme	0.0
R_CINNDO_enzyme	0.0
R_CITL_enzyme	0.0
R_CITt3pp_enzyme	0
R_CITt7pp_enzyme	0.0
R_CITtex_enzyme	0.0
R_CITtex_duplicate_2_enzyme	0.0
R_CITtex_duplicate_3_enzyme	0.0
R_CITtex_duplicate_4_enzyme	0.0
R_CLIPAabctex_enzyme	0.0
R_CLPNH120pp_enzyme	0
R_CLPNH140pp_enzyme	0
R_CLPNH141pp_enzyme	0
R_CLPNH160pp_enzyme	0
R_CLPNH161pp_enzyme	0
R_CLPNH180pp_enzyme	0
R_CLPNH181pp_enzyme	0
R_CLPNS120pp_enzyme	0.0
R_CLPNS120pp_duplicate_2_enzyme	0.0
R_CLPNS140pp_enzyme	0.0
R_CLPNS140pp_duplicate_2_enzyme	0.0
R_CLPNS141pp_enzyme	0.0
R_CLPNS141pp_duplicate_2_enzyme	0.0
R_CLPNS160pp_enzyme	0.0
R_CLPNS160pp_duplicate_2_enzyme	0.0
R_CLPNS161pp_enzyme	0.0
R_CLPNS161pp_duplicate_2_enzyme	0.0
R_CLPNS180pp_enzyme	0.0
R_CLPNS180pp_duplicate_2_enzyme	0.0
R_CLPNS181pp_enzyme	0.0
R_CLPNS181pp_duplicate_2_enzyme	0.0
R_CLt3_2pp_enzyme	0.0
R_CLt3_2pp_duplicate_2_enzyme	0.0
R_CLtex_enzyme	0.0
R_CLtex_duplicate_2_enzyme	0.0
R_CLtex_duplicate_3_enzyme	0.0
R_CLtex_duplicate_4_enzyme	0.0
R_CMPN_enzyme	0
R_CMPtex_enzyme	0.0
R_CMPtex_duplicate_2_enzyme	0.0
R_CMPtex_duplicate_3_enzyme	0.0
R_CMPtex_duplicate_4_enzyme	0.0
R_CMtex_enzyme	0.0
R_CMtex_duplicate_2_enzyme	0.0
R_CMtex_duplicate_3_enzyme	0.0
R_CMtex_duplicate_4_enzyme	0.0
R_CMtpp_enzyme	0.0
R_CMtpp_duplicate_2_enzyme	0.0
R_CO2tex_enzyme	0.0
R_CO2tex_duplicate_2_enzyme	0.0
R_CO2tex_duplicate_3_enzyme	0.0
R_CO2tex_duplicate_4_enzyme	1.1948611761689942e-05
R_CO2tpp_enzyme	1.1948611761689942e-05
R_COBALT2abcpp_enzyme	0.0
R_COBALT2t3pp_enzyme	0.0
R_COBALT2t3pp_duplicate_2_enzyme	0.0
R_COBALT2tex_enzyme	0.0
R_COBALT2tex_duplicate_2_enzyme	0.0
R_COBALT2tex_duplicate_3_enzyme	0.0
R_COBALT2tex_duplicate_4_enzyme	8.978375853513013e-13
R_COBALT2tpp_enzyme	9.696645921794053e-13
R_COBALT2tpp_duplicate_2_enzyme	0.0
R_COLIPAKpp_enzyme	0.0
R_COLIPAPabctex_enzyme	0.0
R_COLIPAabcpp_enzyme	0.0
R_COLIPAabctex_enzyme	0.0
R_CPGNR1_enzyme	0
R_CPGNR2_enzyme	0
R_CPGNR3_enzyme	0
R_CPGNUtex_enzyme	0
R_CPGNUtpp_enzyme	0
R_CPGNabcpp_enzyme	0.0
R_CPGNexs_enzyme	0.0
R_CPGNtonex_enzyme	0.0
R_CPH4S_enzyme	0.0
R_CPMPS_enzyme	0.0
R_CPPPGO_enzyme	2.9174869803356173e-08
R_CPPPGO2_enzyme	0.0
R_CRNBTCT_enzyme	0.0
R_CRNCAL2_enzyme	0.0
R_CRNCAR_enzyme	0.0
R_CRNCBCT_enzyme	0.0
R_CRNCDH_enzyme	0.0
R_CRNDCAL2_enzyme	0.0
R_CRNDabcpp_enzyme	0.0
R_CRNDt2rpp_enzyme	0.0
R_CRNDtex_enzyme	0.0
R_CRNDtex_duplicate_2_enzyme	0.0
R_CRNDtex_duplicate_3_enzyme	0.0
R_CRNDtex_duplicate_4_enzyme	0.0
R_CRNabcpp_enzyme	0.0
R_CRNt2rpp_enzyme	0.0
R_CRNt7pp_enzyme	0.0
R_CRNt8pp_enzyme	0.0
R_CRNtex_enzyme	0.0
R_CRNtex_duplicate_2_enzyme	0.0
R_CRNtex_duplicate_3_enzyme	0.0
R_CRNtex_duplicate_4_enzyme	0.0
R_CS_enzyme	9.960554157765202e-07
R_CSND_enzyme	0.0
R_CSNt2pp_enzyme	0.0
R_CSNtex_enzyme	0.0
R_CSNtex_duplicate_2_enzyme	0.0
R_CSNtex_duplicate_3_enzyme	0.0
R_CSNtex_duplicate_4_enzyme	0.0
R_CTBTCAL2_enzyme	0.0
R_CTBTabcpp_enzyme	0.0
R_CTBTt2rpp_enzyme	0.0
R_CTECOAI6_enzyme	0.0
R_CTECOAI7_enzyme	2.926558875982167e-07
R_CTECOAI8_enzyme	0.0
R_CTPS2_enzyme	3.4743436816306173e-07
R_CU1Opp_enzyme	0.0
R_CU1abcpp_enzyme	0.0
R_CU2abcpp_enzyme	0.0
R_CU2tex_enzyme	0.0
R_CU2tex_duplicate_2_enzyme	2.396409508377115e-11
R_CU2tex_duplicate_3_enzyme	0.0
R_CU2tex_duplicate_4_enzyme	0.0
R_CU2tpp_enzyme	2.588122269047284e-11
R_CUt3_enzyme	0.0
R_CUtex_enzyme	0.0
R_CUtex_duplicate_2_enzyme	0.0
R_CUtex_duplicate_3_enzyme	0.0
R_CUtex_duplicate_4_enzyme	0.0
R_CYANST_enzyme	0.0
R_CYANSTpp_enzyme	0.0
R_CYANtex_enzyme	0.0
R_CYANtex_duplicate_2_enzyme	0.0
R_CYANtex_duplicate_3_enzyme	0.0
R_CYANtex_duplicate_4_enzyme	0.0
R_CYNTAH_enzyme	0.0
R_CYNTt2pp_enzyme	0.0
R_CYNTtex_enzyme	0.0
R_CYNTtex_duplicate_2_enzyme	0.0
R_CYNTtex_duplicate_3_enzyme	0.0
R_CYNTtex_duplicate_4_enzyme	0.0
R_CYSDDS_enzyme	0.0
R_CYSDS_enzyme	0.0
R_CYSDS_duplicate_2_enzyme	0.0
R_CYSDabcpp_enzyme	0
R_CYSDtex_enzyme	0.0
R_CYSDtex_duplicate_2_enzyme	0.0
R_CYSDtex_duplicate_3_enzyme	0.0
R_CYSDtex_duplicate_4_enzyme	0.0
R_CYSS_enzyme	5.219911736229875e-05
R_CYSS_duplicate_2_enzyme	0.0
R_CYSSADS_enzyme	0.0
R_CYSTL_enzyme	8.87666200424015e-07
R_CYSTL_duplicate_2_enzyme	0.0
R_CYSTRS_enzyme	2.873543812965313e-07
R_CYSabc2pp_enzyme	0.0
R_CYSabcpp_enzyme	0
R_CYStex_enzyme	0.0
R_CYStex_duplicate_2_enzyme	0.0
R_CYStex_duplicate_3_enzyme	0.0
R_CYStex_duplicate_4_enzyme	0.0
R_CYStpp_enzyme	0.0
R_CYStpp_duplicate_2_enzyme	0.0
R_CYTBD2pp_enzyme	0.0
R_CYTBDpp_enzyme	0.0
R_CYTBDpp_duplicate_2_enzyme	0.0
R_CYTBO3_4pp_enzyme	1.6276479051730865e-05
R_CYTD_enzyme	0.0
R_CYTDH_enzyme	0.0
R_CYTDH_duplicate_2_enzyme	0.0
R_CYTDH_duplicate_3_enzyme	0.0
R_CYTDK2_enzyme	0.0
R_CYTDt2pp_copy1_enzyme	0.0
R_CYTDt2pp_copy1_duplicate_2_enzyme	0.0
R_CYTDt2pp_copy2_enzyme	0.0
R_CYTDtex_enzyme	0.0
R_CYTDtex_duplicate_2_enzyme	0.0
R_CYTDtex_duplicate_3_enzyme	0.0
R_CYTDtex_duplicate_4_enzyme	0.0
R_CYTK1_enzyme	3.4153994482415874e-06
R_CYTK2_enzyme	2.641169959678441e-07
R_D_LACt2pp_enzyme	0.0
R_D_LACt2pp_duplicate_2_enzyme	0.0
R_D_LACtex_enzyme	0.0
R_D_LACtex_duplicate_2_enzyme	0.0
R_D_LACtex_duplicate_3_enzyme	0.0
R_D_LACtex_duplicate_4_enzyme	0.0
R_DAAD_enzyme	0.0
R_DADA_enzyme	0.0
R_DADK_enzyme	0.0
R_DADNt2pp_enzyme	0.0
R_DADNt2pp_duplicate_2_enzyme	0.0
R_DADNtex_enzyme	0.0
R_DAGK120_enzyme	0.0
R_DAGK140_enzyme	0.0
R_DAGK141_enzyme	0.0
R_DAGK160_enzyme	0.0
R_DAGK161_enzyme	0.0
R_DAGK180_enzyme	0.0
R_DAGK181_enzyme	0.0
R_DALAt2pp_enzyme	0.0
R_DALAtex_enzyme	0.0
R_DALAtex_duplicate_2_enzyme	0.0
R_DALAtex_duplicate_3_enzyme	0.0
R_DALAtex_duplicate_4_enzyme	2.0085085569603132e-08
R_DAMPtex_enzyme	0.0
R_DAMPtex_duplicate_2_enzyme	0.0
R_DAMPtex_duplicate_3_enzyme	0.0
R_DAMPtex_duplicate_4_enzyme	0.0
R_DAPAL_enzyme	0.0
R_DAPDC_enzyme	9.611923964048557e-07
R_DAPE_enzyme	2.6755844261545997e-07
R_DAPabcpp_enzyme	0
R_DAPtex_enzyme	0.0
R_DAPtex_duplicate_2_enzyme	0.0
R_DAPtex_duplicate_3_enzyme	0.0
R_DAPtex_duplicate_4_enzyme	0.0
R_DASYN120_enzyme	0.0
R_DASYN140_enzyme	0.0
R_DASYN141_enzyme	0.0
R_DASYN160_enzyme	7.379931772210474e-07
R_DASYN161_enzyme	8.698313666515791e-07
R_DASYN180_enzyme	0.0
R_DASYN181_enzyme	0.0
R_DATPHs_enzyme	0.0
R_DB4PS_enzyme	1.2970873606037415e-09
R_DBTS_enzyme	7.443271129662743e-07
R_DC6PH_enzyme	0.0
R_DCAtex_enzyme	0.0
R_DCAtex_duplicate_2_enzyme	0.0
R_DCAtex_duplicate_3_enzyme	0.0
R_DCAtex_duplicate_4_enzyme	0.0
R_DCMPtex_enzyme	0.0
R_DCMPtex_duplicate_2_enzyme	0.0
R_DCMPtex_duplicate_3_enzyme	0.0
R_DCMPtex_duplicate_4_enzyme	0.0
R_DCTPD_enzyme	0.0
R_DCYTD_enzyme	2.641169959678441e-07
R_DCYTt2pp_enzyme	0.0
R_DCYTt2pp_duplicate_2_enzyme	0.0
R_DCYTtex_enzyme	0.0
R_DDCAtexi_enzyme	0.0
R_DDGALK_enzyme	0.0
R_DDGLCNt2rpp_enzyme	0.0
R_DDGLCNtex_enzyme	0.0
R_DDGLCNtex_duplicate_2_enzyme	0.0
R_DDGLCNtex_duplicate_3_enzyme	0.0
R_DDGLCNtex_duplicate_4_enzyme	0.0
R_DDGLK_enzyme	0.0
R_DDPA_enzyme	0.0
R_DDPA_duplicate_2_enzyme	0.0
R_DDPA_duplicate_3_enzyme	4.934520756136162e-06
R_DDPGALA_enzyme	0.0
R_DGK1_enzyme	0.0
R_DGMPtex_enzyme	0.0
R_DGMPtex_duplicate_2_enzyme	0.0
R_DGMPtex_duplicate_3_enzyme	0.0
R_DGMPtex_duplicate_4_enzyme	0.0
R_DGSNt2pp_enzyme	0.0
R_DGSNtex_enzyme	0.0
R_DGSNtex_duplicate_2_enzyme	0.0
R_DGSNtex_duplicate_3_enzyme	0.0
R_DGSNtex_duplicate_4_enzyme	0.0
R_DHACOAH_enzyme	0.0
R_DHAD1_enzyme	9.629323231138107e-07
R_DHAD2_enzyme	1.0433190279885204e-06
R_DHAPT_enzyme	4.374133470550635e-06
R_DHAtex_enzyme	0.0
R_DHAtex_duplicate_2_enzyme	0.0
R_DHAtex_duplicate_3_enzyme	0.0
R_DHAtex_duplicate_4_enzyme	0.0
R_DHAtpp_enzyme	0
R_DHBD_enzyme	0.0
R_DHBS_enzyme	0.0
R_DHBSH_enzyme	0
R_DHCIND_enzyme	0.0
R_DHCINDO_enzyme	0.0
R_DHDPRy_enzyme	1.1389711604161492e-06
R_DHDPS_enzyme	1.3263359814173629e-06
R_DHFR_enzyme	0.0
R_DHFR_duplicate_2_enzyme	9.785581572923752e-07
R_DHFS_enzyme	7.363366466090559e-07
R_DHMPTR_enzyme	0.0
R_DHNAOT4_enzyme	0.0
R_DHNCOAS_enzyme	0.0
R_DHNCOAT_enzyme	0.0
R_DHNPA2r_enzyme	4.625901383527427e-09
R_DHNPTE_enzyme	0.0
R_DHORD2_enzyme	1.0593199994152803e-06
R_DHORD5_enzyme	0.0
R_DHORDfum_enzyme	0
R_DHORTS_enzyme	2.1009004116581027e-06
R_DHPPD_enzyme	0.0
R_DHPPDA2_enzyme	4.126490851826994e-08
R_DHPS2_enzyme	2.2555367059618308e-07
R_DHPTDCs2_enzyme	6.717001076727581e-10
R_DHPTDNR_enzyme	0.0
R_DHPTDNRN_enzyme	0.0
R_DHPTPE_enzyme	0.0
R_DHQS_enzyme	5.004252138411231e-07
R_DHQTi_enzyme	7.227452678556803e-07
R_DIMPtex_enzyme	0.0
R_DIMPtex_duplicate_2_enzyme	0.0
R_DIMPtex_duplicate_3_enzyme	0.0
R_DIMPtex_duplicate_4_enzyme	0.0
R_DINSt2pp_enzyme	0.0
R_DINStex_enzyme	0.0
R_DINStex_duplicate_2_enzyme	0.0
R_DINStex_duplicate_3_enzyme	0.0
R_DINStex_duplicate_4_enzyme	0.0
R_DKGLCNR1_enzyme	0.0
R_DKGLCNR1_duplicate_2_enzyme	0.0
R_DKGLCNR2x_enzyme	0.0
R_DKGLCNR2y_enzyme	0.0
R_DMATT_enzyme	1.1801422112524006e-08
R_DMPPS_enzyme	9.105516209809391e-09
R_DMQMT_enzyme	1.9171276065171505e-10
R_DMSOR1_enzyme	0.0
R_DMSOR1_duplicate_2_enzyme	0.0
R_DMSOR1pp_enzyme	0.0
R_DMSOR2_enzyme	0.0
R_DMSOR2pp_enzyme	0.0
R_DMSOtex_enzyme	0.0
R_DMSOtex_duplicate_2_enzyme	0.0
R_DMSOtex_duplicate_3_enzyme	0.0
R_DMSOtex_duplicate_4_enzyme	0.0
R_DMSOtpp_enzyme	0.0
R_DMStex_enzyme	0.0
R_DMStex_duplicate_2_enzyme	0.0
R_DMStex_duplicate_3_enzyme	0.0
R_DMStex_duplicate_4_enzyme	0.0
R_DNMPPA_enzyme	0
R_DNTPPA_enzyme	0.0
R_DNTPPA_duplicate_2_enzyme	2.6297737378928074e-08
R_DOGULNR_enzyme	0.0
R_DOPAtex_enzyme	0.0
R_DOPAtex_duplicate_2_enzyme	0.0
R_DOPAtex_duplicate_3_enzyme	0.0
R_DOPAtex_duplicate_4_enzyme	0.0
R_DOXRBCNtex_enzyme	0.0
R_DOXRBCNtex_duplicate_2_enzyme	0.0
R_DOXRBCNtex_duplicate_3_enzyme	0.0
R_DOXRBCNtex_duplicate_4_enzyme	0.0
R_DOXRBCNtpp_enzyme	0.0
R_DOXRBCNtpp_duplicate_2_enzyme	0.0
R_DPCOAK_enzyme	1.25111801659473e-07
R_DPR_enzyme	1.473059304187868e-05
R_DPR_duplicate_2_enzyme	0.0
R_DRPA_enzyme	0.0
R_DSBAO1_enzyme	0.0
R_DSBAO2_enzyme	0.0
R_DSBCGT_enzyme	0.0
R_DSBDR_enzyme	0.0
R_DSBDR_duplicate_2_enzyme	0.0
R_DSBGGT_enzyme	0.0
R_DSERDHr_enzyme	0.0
R_DSERt2pp_enzyme	0.0
R_DSERtex_enzyme	0.0
R_DSERtex_duplicate_2_enzyme	0.0
R_DSERtex_duplicate_3_enzyme	0.0
R_DSERtex_duplicate_4_enzyme	0.0
R_DTARTD_enzyme	0.0
R_DTMPK_enzyme	3.0120623882894995e-07
R_DTMPtex_enzyme	0.0
R_DTMPtex_duplicate_2_enzyme	0.0
R_DTMPtex_duplicate_3_enzyme	0.0
R_DTMPtex_duplicate_4_enzyme	0.0
R_DUMPtex_enzyme	0.0
R_DUMPtex_duplicate_2_enzyme	0.0
R_DUMPtex_duplicate_3_enzyme	0.0
R_DUMPtex_duplicate_4_enzyme	0.0
R_DURADx_enzyme	0.0
R_DURIK1_enzyme	2.641169959678441e-07
R_DURIPP_enzyme	0.0
R_DURIPP_duplicate_2_enzyme	0.0
R_DURIt2pp_enzyme	0.0
R_DURIt2pp_duplicate_2_enzyme	0.0
R_DURItex_enzyme	0.0
R_DUTPDP_enzyme	0.0
R_DUTPDP_duplicate_2_enzyme	0.0
R_DXPRIi_enzyme	4.014169457614792e-08
R_DXPS_enzyme	2.021161139957523e-07
R_DXYLK_enzyme	0.0
R_E4PD_enzyme	0.0
R_E4PD_duplicate_2_enzyme	5.878944154846817e-05
R_EAR100x_enzyme	0.0
R_EAR100y_enzyme	0.0
R_EAR120x_enzyme	0.0
R_EAR120y_enzyme	0.0
R_EAR121x_enzyme	0.0
R_EAR121y_enzyme	0.0
R_EAR140x_enzyme	0.0
R_EAR140y_enzyme	0.0
R_EAR141x_enzyme	0.0
R_EAR141y_enzyme	0.0
R_EAR160x_enzyme	0.0
R_EAR160y_enzyme	0.0
R_EAR161x_enzyme	0.0
R_EAR161y_enzyme	0.0
R_EAR180x_enzyme	0.0
R_EAR180y_enzyme	0.0
R_EAR181x_enzyme	0.0
R_EAR181y_enzyme	0.0
R_EAR40x_enzyme	0.0
R_EAR40y_enzyme	0.0
R_EAR60x_enzyme	0.0
R_EAR60y_enzyme	0.0
R_EAR80x_enzyme	0.0
R_EAR80y_enzyme	0.0
R_ECA4COLIPAabctex_enzyme	0.0
R_ECA4OALpp_enzyme	0.0
R_ECAP1pp_enzyme	0.0
R_ECAP2pp_enzyme	0.0
R_ECAP3pp_enzyme	0.0
R_ECAtpp_enzyme	0.0
R_ECOAH1_enzyme	0.0
R_ECOAH1_duplicate_2_enzyme	3.3325554830601215e-07
R_ECOAH2_enzyme	0.0
R_ECOAH2_duplicate_2_enzyme	3.3325554830601215e-07
R_ECOAH3_enzyme	0.0
R_ECOAH3_duplicate_2_enzyme	3.3325554830601215e-07
R_ECOAH4_enzyme	0.0
R_ECOAH4_duplicate_2_enzyme	3.3325554830601215e-07
R_ECOAH5_enzyme	0.0
R_ECOAH5_duplicate_2_enzyme	3.3325554830601215e-07
R_ECOAH6_enzyme	0.0
R_ECOAH6_duplicate_2_enzyme	3.332555483061447e-07
R_ECOAH7_enzyme	0.0
R_ECOAH7_duplicate_2_enzyme	3.332555483061447e-07
R_ECOAH8_enzyme	0.0
R_ECOAH8_duplicate_2_enzyme	0.0
R_EDA_enzyme	0.0
R_EDD_enzyme	0.0
R_EDTXS1_enzyme	0.0
R_EDTXS2_enzyme	0.0
R_EDTXS3_enzyme	0.0
R_EDTXS4_enzyme	0.0
R_EGMEACPR_enzyme	4.240972891384265e-06
R_ENLIPAabctex_enzyme	0.0
R_ENO_enzyme	3.244624564941756e-05
R_ENTCS_enzyme	0.0
R_ENTERES_enzyme	0.0
R_ENTERES2_enzyme	0.0
R_EPMEACPR_enzyme	4.240972891384265e-06
R_ETHAAL_enzyme	0.0
R_ETHAt2pp_enzyme	0
R_ETHAtex_enzyme	0.0
R_ETHAtex_duplicate_2_enzyme	0.0
R_ETHAtex_duplicate_3_enzyme	0.0
R_ETHAtex_duplicate_4_enzyme	0.0
R_ETHSO3abcpp_enzyme	0.0
R_ETHSO3tex_enzyme	0.0
R_ETHSO3tex_duplicate_2_enzyme	0.0
R_ETHSO3tex_duplicate_3_enzyme	0.0
R_ETHSO3tex_duplicate_4_enzyme	0.0
R_ETOHtex_enzyme	0.0
R_ETOHtex_duplicate_2_enzyme	0.0
R_ETOHtex_duplicate_3_enzyme	0.0
R_ETOHtex_duplicate_4_enzyme	0.0
R_ETOHtrpp_enzyme	0.0
R_F6PA_enzyme	5.825953561111808e-08
R_F6PA_duplicate_2_enzyme	0.0
R_F6PP_enzyme	0.0
R_F6Pt6_2pp_enzyme	0.0
R_F6Ptex_enzyme	0.0
R_F6Ptex_duplicate_2_enzyme	0.0
R_F6Ptex_duplicate_3_enzyme	0.0
R_F6Ptex_duplicate_4_enzyme	0.0
R_FA100ACPHi_enzyme	0.0
R_FA120ACPHi_enzyme	0.0
R_FA140ACPHi_enzyme	0.0
R_FA141ACPHi_enzyme	0.0
R_FA160ACPHi_enzyme	0.0
R_FA161ACPHi_enzyme	0.0
R_FA80ACPHi_enzyme	0.0
R_FACOAE100_enzyme	0.0
R_FACOAE120_enzyme	2.02152477271676e-07
R_FACOAE140_enzyme	0.0
R_FACOAE141_enzyme	0.0
R_FACOAE160_enzyme	2.0215247727197466e-07
R_FACOAE161_enzyme	2.0215247727203957e-07
R_FACOAE180_enzyme	0.0
R_FACOAE181_enzyme	0.0
R_FACOAE60_enzyme	0.0
R_FACOAE80_enzyme	0.0
R_FACOAL100t2pp_enzyme	0.0
R_FACOAL100t2pp_duplicate_2_enzyme	0.0
R_FACOAL120t2pp_enzyme	0.0
R_FACOAL120t2pp_duplicate_2_enzyme	0.0
R_FACOAL140t2pp_enzyme	0.0
R_FACOAL140t2pp_duplicate_2_enzyme	0.0
R_FACOAL141t2pp_enzyme	0.0
R_FACOAL141t2pp_duplicate_2_enzyme	0.0
R_FACOAL160t2pp_enzyme	0.0
R_FACOAL160t2pp_duplicate_2_enzyme	0.0
R_FACOAL161t2pp_enzyme	0.0
R_FACOAL161t2pp_duplicate_2_enzyme	0.0
R_FACOAL180t2pp_enzyme	0.0
R_FACOAL180t2pp_duplicate_2_enzyme	0.0
R_FACOAL181t2pp_enzyme	0.0
R_FACOAL181t2pp_duplicate_2_enzyme	0.0
R_FACOAL60t2pp_enzyme	0.0
R_FACOAL60t2pp_duplicate_2_enzyme	0.0
R_FACOAL80t2pp_enzyme	0.0
R_FACOAL80t2pp_duplicate_2_enzyme	0.0
R_FADRx_enzyme	2.1751823146913393e-06
R_FADRx2_enzyme	0.0
R_FALDH2_enzyme	0.0
R_FALDtex_enzyme	0.0
R_FALDtex_duplicate_2_enzyme	0.0
R_FALDtex_duplicate_3_enzyme	0.0
R_FALDtex_duplicate_4_enzyme	0.0
R_FALDtpp_enzyme	0.0
R_FALGTHLs_enzyme	0.0
R_FBA_enzyme	0.0
R_FBA_duplicate_2_enzyme	0.0
R_FBA_duplicate_3_enzyme	1.3402779645644122e-05
R_FBA3_enzyme	0.0
R_FBP_enzyme	0.0
R_FBP_duplicate_2_enzyme	0.0
R_FBP_duplicate_3_enzyme	0.0
R_FCI_enzyme	0.0
R_FCLK_enzyme	0.0
R_FCLPA_enzyme	0.0
R_FCLPA_duplicate_2_enzyme	0.0
R_FCLT_enzyme	9.557284935605042e-09
R_FDH4pp_enzyme	0.0
R_FDH4pp_duplicate_2_enzyme	0.0
R_FDH5pp_enzyme	0.0
R_FDH5pp_duplicate_2_enzyme	0.0
R_FDMO_enzyme	0.0
R_FDMO2_enzyme	0.0
R_FDMO3_enzyme	0.0
R_FDMO4_enzyme	0.0
R_FDMO6_enzyme	0.0
R_FE2abcpp_enzyme	0.0
R_FE2t2pp_enzyme	0.0
R_FE2t3pp_enzyme	0.0
R_FE2tex_enzyme	0.0
R_FE2tex_duplicate_2_enzyme	0.0
R_FE2tex_duplicate_3_enzyme	0.0
R_FE2tex_duplicate_4_enzyme	1.0983404380899412e-09
R_FE2tpp_enzyme	1.1862076731371364e-09
R_FE3DCITabcpp_enzyme	0.0
R_FE3DCITtonex_enzyme	0.0
R_FE3DHBZR_enzyme	0
R_FE3DHBZSabcpp_enzyme	0.0
R_FE3DHBZStonex_enzyme	0.0
R_FE3DHBZStonex_duplicate_2_enzyme	0.0
R_FE3HOXR1_enzyme	0
R_FE3HOXR2_enzyme	0
R_FE3HOXR3_enzyme	0
R_FE3HOXUtex_enzyme	0
R_FE3HOXUtpp_enzyme	0
R_FE3HOXabcpp_enzyme	0.0
R_FE3HOXexs_enzyme	0.0
R_FE3HOXtonex_enzyme	0.0
R_FE3Ri_enzyme	0.0
R_FE3abcpp_enzyme	0
R_FE3tex_enzyme	0.0
R_FE3tex_duplicate_2_enzyme	0.0
R_FE3tex_duplicate_3_enzyme	0.0
R_FE3tex_duplicate_4_enzyme	0.0
R_FECRMR1_enzyme	0
R_FECRMR2_enzyme	0
R_FECRMR3_enzyme	0
