Enzyme	Concentration
R_ACtex_duplicate_2_enzyme	9.409637342364765e-05
R_ACtex_duplicate_3_enzyme	0.0
R_ACtex_duplicate_4_enzyme	0.0
R_ADA_enzyme	0.0
R_ADCL_enzyme	1.596408420138898e-09
R_ADCS_enzyme	1.596408420138898e-09
R_ADD_enzyme	0.0
R_ADEt2rpp_enzyme	0.0
R_ADEt2rpp_duplicate_2_enzyme	0.0
R_ADEtex_enzyme	0.0
R_ADEtex_duplicate_2_enzyme	0.0
R_ADEtex_duplicate_3_enzyme	0.0
R_ADEtex_duplicate_4_enzyme	0.0
R_ADK1_enzyme	9.550884742814321e-05
R_ADK3_enzyme	0.0
R_ADK4_enzyme	0.0
R_ADMDC_enzyme	2.7937147352430558e-08
R_ADNCYC_enzyme	0.0
R_ADNK1_enzyme	2.8198458915375108e-08
R_ADNUC_enzyme	0.0
R_ADNt2pp_copy1_enzyme	0.0
R_ADNt2pp_copy1_duplicate_2_enzyme	0.0
R_ADNt2pp_copy2_enzyme	0.0
R_ADNtex_enzyme	0.0
R_ADOCBIK_enzyme	0.0
R_ADOCBLS_enzyme	0.0
R_ADOCBLabcpp_enzyme	0.0
R_ADOCBLtonex_enzyme	0.0
R_ADPRDP_enzyme	0.0
R_ADPRDP_duplicate_2_enzyme	0.0
R_ADPT_enzyme	0.0
R_ADSK_enzyme	8.35147360654154e-07
R_ADSL1r_enzyme	7.933051308143597e-07
R_ADSL2r_enzyme	6.733596747764555e-07
R_ADSS_enzyme	7.933051308143597e-07
R_AGDC_enzyme	0.0
R_AGM3PA_enzyme	0.0
R_AGM3PApp_enzyme	0.0
R_AGM3PApp_duplicate_2_enzyme	0.0
R_AGM3PApp_duplicate_3_enzyme	0.0
R_AGM3PH_enzyme	0.0
R_AGM3Pt2pp_enzyme	0.0
R_AGM4PA_enzyme	0.0
R_AGM4PApp_enzyme	0.0
R_AGM4PApp_duplicate_2_enzyme	0.0
R_AGM4PApp_duplicate_3_enzyme	0.0
R_AGM4PCP_enzyme	0.0
R_AGM4PCPpp_enzyme	0
R_AGM4PH_enzyme	0.0
R_AGM4Pt2pp_enzyme	0.0
R_AGMH_enzyme	0.0
R_AGMHE_enzyme	0.0
R_AGMT_enzyme	0.0
R_AGMt2pp_enzyme	0.0
R_AGMtex_enzyme	0.0
R_AGMtex_duplicate_2_enzyme	0.0
R_AGMtex_duplicate_3_enzyme	0.0
R_AGMtex_duplicate_4_enzyme	0.0
R_AGPAT120_enzyme	0.0
R_AGPAT140_enzyme	0.0
R_AGPAT141_enzyme	0.0
R_AGPAT160_enzyme	2.5468301730685763e-07
R_AGPAT161_enzyme	3.0018065728081597e-07
R_AGPAT180_enzyme	0.0
R_AGPAT181_enzyme	0.0
R_AGPR_enzyme	1.1601397945285401e-06
R_AGt3_enzyme	0.0
R_AHCYSNS_enzyme	3.464676767279567e-11
R_AICART_enzyme	1.086753645239894e-06
R_AIRC2_enzyme	6.733596747764555e-07
R_AIRC3_enzyme	6.733596747764555e-07
R_AKGDH_enzyme	0.0
R_AKGt2rpp_enzyme	0.0
R_AKGtex_enzyme	0.0
R_AKGtex_duplicate_2_enzyme	0.0
R_AKGtex_duplicate_3_enzyme	0.0
R_AKGtex_duplicate_4_enzyme	0.0
R_ALAALAD_enzyme	0.0
R_ALAALAabcpp_enzyme	0.0
R_ALAALAabcpp_duplicate_2_enzyme	0.0
R_ALAALAr_enzyme	0.0
R_ALAALAr_duplicate_2_enzyme	1.109024929470486e-07
R_ALAALAtex_enzyme	0.0
R_ALAALAtex_duplicate_2_enzyme	0.0
R_ALAALAtex_duplicate_3_enzyme	0.0
R_ALAALAtex_duplicate_4_enzyme	0.0
R_ALAGLUE_enzyme	0.0
R_ALAR_enzyme	2.218049858940972e-07
R_ALAR_duplicate_2_enzyme	0.0
R_ALATA_D2_enzyme	0.0
R_ALATA_D2_duplicate_2_enzyme	0.0
R_ALATA_L_enzyme	3.825531414984223e-06
R_ALATA_L_duplicate_2_enzyme	0.0
R_ALATA_L2_enzyme	0.0
R_ALATA_L2_duplicate_2_enzyme	0.0
R_ALATRS_enzyme	2.0090557861988087e-06
R_ALAabcpp_enzyme	0.0
R_ALAt2pp_copy1_enzyme	0.0
R_ALAt2pp_copy2_enzyme	0
R_ALAt4pp_enzyme	0.0
R_ALAtex_enzyme	0.0
R_ALAtex_duplicate_2_enzyme	0.0
R_ALAtex_duplicate_3_enzyme	0.0
R_ALAtex_duplicate_4_enzyme	0.0
R_ALCD19_enzyme	0.0
R_ALCD2x_enzyme	0.0
R_ALCD2x_duplicate_2_enzyme	0.0
R_ALCD2x_duplicate_3_enzyme	0.0
R_ALDD19xr_enzyme	0.0
R_ALDD2x_enzyme	0.0
R_ALDD2y_enzyme	0.0
R_ALDD3y_enzyme	0.0
R_ALDD4_enzyme	0
R_ALLK_enzyme	0.0
R_ALLPI_enzyme	0.0
R_ALLTAMH_enzyme	0.0
R_ALLTN_enzyme	0.0
R_ALLTNt2rpp_enzyme	0.0
R_ALLTNtex_enzyme	0.0
R_ALLTNtex_duplicate_2_enzyme	0.0
R_ALLTNtex_duplicate_3_enzyme	0.0
R_ALLTNtex_duplicate_4_enzyme	0.0
R_ALLULPE_enzyme	0.0
R_ALLabcpp_enzyme	0.0
R_ALLtex_enzyme	0.0
R_ALLtex_duplicate_2_enzyme	0.0
R_ALLtex_duplicate_3_enzyme	0.0
R_ALLtex_duplicate_4_enzyme	0.0
R_ALPATE160pp_enzyme	0.0
R_ALPATG160pp_enzyme	0.0
R_ALR2_enzyme	0.0
R_ALR2_duplicate_2_enzyme	0.0
R_ALR2_duplicate_3_enzyme	0.0
R_ALR2_duplicate_4_enzyme	0.0
R_ALR4x_enzyme	0.0
R_ALTRH_enzyme	0.0
R_AM3PA_enzyme	0.0
R_AM4PA_enzyme	0.0
R_AM4PCP_enzyme	0.0
R_AMALT1_enzyme	0.0
R_AMALT2_enzyme	0.0
R_AMALT3_enzyme	0.0
R_AMALT4_enzyme	0.0
R_AMANAPEr_enzyme	0.0
R_AMANK_enzyme	0.0
R_AMAOTr_enzyme	7.982042100694445e-12
R_AMMQLT8_enzyme	0.0
R_AMPMS2_enzyme	2.1868275317106208e-10
R_AMPN_enzyme	0.0
R_AMPTASECG_enzyme	0.0
R_AMPTASECG_duplicate_2_enzyme	0.0
R_AMPTASECG_duplicate_3_enzyme	0.0
R_AMPTASECG_duplicate_4_enzyme	0.0
R_AMPTASEPG_enzyme	0.0
R_AMPTASEPG_duplicate_2_enzyme	0.0
R_AMPTASEPG_duplicate_3_enzyme	0.0
R_AMPTASEPG_duplicate_4_enzyme	0.0
R_AMPtex_enzyme	0.0
R_AMPtex_duplicate_2_enzyme	0.0
R_AMPtex_duplicate_3_enzyme	0.0
R_AMPtex_duplicate_4_enzyme	0.0
R_ANHGMtex_enzyme	0.0
R_ANHGMtex_duplicate_2_enzyme	0.0
R_ANHGMtex_duplicate_3_enzyme	0.0
R_ANHGMtex_duplicate_4_enzyme	0.0
R_ANHMK_enzyme	0.0
R_ANPRT_enzyme	2.0741395484310163e-07
R_ANS_enzyme	2.0741395484310163e-07
R_AOBUTDs_enzyme	0.0
R_AOXSr2_enzyme	7.982042100694445e-12
R_AP4AH_enzyme	0.0
R_AP4AS_enzyme	0.0
R_AP5AH_enzyme	0.0
R_APCS_enzyme	0.0
R_APG3PAT120_enzyme	0.0
R_APG3PAT140_enzyme	0.0
R_APG3PAT141_enzyme	0.0
R_APG3PAT160_enzyme	0.0
R_APG3PAT161_enzyme	0.0
R_APG3PAT180_enzyme	0.0
R_APG3PAT181_enzyme	0.0
R_APH120_enzyme	0.0
R_APH140_enzyme	0.0
R_APH141_enzyme	0.0
R_APH160_enzyme	0.0
R_APH161_enzyme	0.0
R_APH180_enzyme	0.0
R_APH181_enzyme	0.0
R_APPLDHr_enzyme	0.0
R_APRAUR_enzyme	1.5957945516489112e-10
R_ARAI_enzyme	0.0
R_ARBTNR1_enzyme	0
R_ARBTNR2_enzyme	0
R_ARBTNR3_enzyme	0
R_ARBTNabcpp_enzyme	0.0
R_ARBTNexs_enzyme	0.0
R_ARBTNtex_enzyme	0
R_ARBTNtonex_enzyme	0
R_ARBTNtpp_enzyme	0
R_ARBTptspp_enzyme	0.0
R_ARBTptspp_duplicate_2_enzyme	0.0
R_ARBTtex_enzyme	0.0
R_ARBTtex_duplicate_2_enzyme	0.0
R_ARBTtex_duplicate_3_enzyme	0.0
R_ARBTtex_duplicate_4_enzyme	0.0
R_ARBabcpp_enzyme	0.0
R_ARBt2rpp_enzyme	0.0
R_ARBt3ipp_enzyme	0.0
R_ARBtex_enzyme	0.0
R_ARBtex_duplicate_2_enzyme	0.0
R_ARBtex_duplicate_3_enzyme	0.0
R_ARBtex_duplicate_4_enzyme	0.0
R_ARGAGMt7pp_enzyme	0.0
R_ARGDC_enzyme	0.0
R_ARGDCpp_enzyme	0.0
R_ARGORNt7pp_enzyme	0.0
R_ARGSL_enzyme	1.1322026471761095e-06
R_ARGSS_enzyme	1.1322026471761095e-06
R_ARGTRS_enzyme	1.1322026471761095e-06
R_ARGabcpp_enzyme	0.0
R_ARGabcpp_duplicate_2_enzyme	0.0
R_ARGt3pp_enzyme	0.0
R_ARGtex_enzyme	0.0
R_ARGtex_duplicate_2_enzyme	0.0
R_ARGtex_duplicate_3_enzyme	0.0
R_ARGtex_duplicate_4_enzyme	0.0
R_ASAD_enzyme	8.62975439137303e-06
R_ASCBPL_enzyme	0.0
R_ASCBptspp_enzyme	0.0
R_ASCBtex_enzyme	0.0
R_ASCBtex_duplicate_2_enzyme	0.0
R_ASCBtex_duplicate_3_enzyme	0.0
R_ASCBtex_duplicate_4_enzyme	0.0
R_ASNN_enzyme	0.0
R_ASNN_duplicate_2_enzyme	0.0
R_ASNNpp_enzyme	0.0
R_ASNS1_enzyme	0.0
R_ASNS2_enzyme	7.727315851770311e-07
R_ASNTRS_enzyme	7.727315851770311e-07
R_ASNabcpp_enzyme	0
R_ASNt2rpp_enzyme	0.0
R_ASNtex_enzyme	0.0
R_ASNtex_duplicate_2_enzyme	0.0
R_ASNtex_duplicate_3_enzyme	0.0
R_ASNtex_duplicate_4_enzyme	0.0
R_ASO3t8pp_enzyme	0.0
R_ASO3tex_enzyme	0.0
R_ASO3tex_duplicate_2_enzyme	0.0
R_ASO3tex_duplicate_3_enzyme	0.0
R_ASO3tex_duplicate_4_enzyme	0.0
R_ASP1DC_enzyme	1.1973063151026075e-09
R_ASPCT_enzyme	0.0
R_ASPCT_duplicate_2_enzyme	4.862255596790759e-07
R_ASPK_enzyme	0.0
R_ASPK_duplicate_2_enzyme	0.0
R_ASPK_duplicate_3_enzyme	8.62975439137303e-06
R_ASPO3_enzyme	0.0
R_ASPO4_enzyme	0.0
R_ASPO5_enzyme	6.905109307399675e-08
R_ASPO6_enzyme	0.0
R_ASPT_enzyme	0.0
R_ASPTA_enzyme	1.374242222010554e-05
R_ASPTRS_enzyme	1.184594831720391e-06
R_ASPabcpp_enzyme	0.0
R_ASPt2_2pp_enzyme	0.0
R_ASPt2_3pp_enzyme	0.0
R_ASPt2_3pp_duplicate_2_enzyme	0.0
R_ASPt2pp_copy1_enzyme	0.0
R_ASPt2pp_copy2_enzyme	0
R_ASPtex_enzyme	0.0
R_ASPtex_duplicate_2_enzyme	0.0
R_ASPtex_duplicate_3_enzyme	0.0
R_ASPtex_duplicate_4_enzyme	0.0
R_ASR_enzyme	0.0
R_AST_enzyme	0.0
R_ATHRDHr_enzyme	0.0
R_ATPHs_enzyme	0.0
R_ATPM_enzyme	0
R_ATPPRT_enzyme	4.1339397046343833e-07
R_ATPS4rpp_enzyme	0.0
R_ATPS4rpp_duplicate_2_enzyme	2.967656228201367e-05
R_BALAt2pp_enzyme	0.0
R_BALAtex_enzyme	0.0
R_BALAtex_duplicate_2_enzyme	0.0
R_BALAtex_duplicate_3_enzyme	0.0
R_BALAtex_duplicate_4_enzyme	0.0
R_BETALDHx_enzyme	0.0
R_BETALDHy_enzyme	0.0
R_BMOCOS_enzyme	0.0
R_BMOGDS1_enzyme	0.0
R_BMOGDS1_duplicate_2_enzyme	0.0
R_BMOGDS2_enzyme	0.0
R_BMOGDS2_duplicate_2_enzyme	0.0
R_BPNT_enzyme	8.35147360654154e-07
R_BSORx_enzyme	0.0
R_BSORy_enzyme	0.0
R_BTNt2ipp_enzyme	0
R_BTNtex_enzyme	0.0
R_BTNtex_duplicate_2_enzyme	0.0
R_BTNtex_duplicate_3_enzyme	0.0
R_BTNtex_duplicate_4_enzyme	0.0
R_BTS5_enzyme	7.982042100694445e-12
R_BUTCT_enzyme	0.0
R_BUTSO3abcpp_enzyme	0.0
R_BUTSO3abcpp_duplicate_2_enzyme	0.0
R_BUTSO3tex_enzyme	0.0
R_BUTSO3tex_duplicate_2_enzyme	0.0
R_BUTSO3tex_duplicate_3_enzyme	0.0
R_BUTSO3tex_duplicate_4_enzyme	0.0
R_BUTt2rpp_enzyme	0.0
R_BUTtex_enzyme	0.0
R_BUTtex_duplicate_2_enzyme	0.0
R_BUTtex_duplicate_3_enzyme	0.0
R_BUTtex_duplicate_4_enzyme	0.0
R_BWCOGDS1_enzyme	0.0
R_BWCOGDS1_duplicate_2_enzyme	0.0
R_BWCOGDS2_enzyme	0.0
R_BWCOGDS2_duplicate_2_enzyme	0.0
R_BWCOS_enzyme	0.0
R_CA2t3pp_enzyme	0.0
R_CA2tex_enzyme	0.0
R_CA2tex_duplicate_2_enzyme	0.0
R_CA2tex_duplicate_3_enzyme	0.0
R_CA2tex_duplicate_4_enzyme	0.0
R_CADVtpp_enzyme	0.0
R_CAT_enzyme	0.0
R_CAT_duplicate_2_enzyme	0.0
R_CAt6pp_enzyme	0.0
R_CBIAT_enzyme	0.0
R_CBItonex_enzyme	0.0
R_CBIuabcpp_enzyme	0.0
R_CBL1abcpp_enzyme	0.0
R_CBL1tonex_enzyme	0.0
R_CBLAT_enzyme	0.0
R_CBMD_enzyme	0.0
R_CBMKr_enzyme	0.0
R_CBMKr_duplicate_2_enzyme	0.0
R_CBMKr_duplicate_3_enzyme	1.6184282068551857e-06
R_CBPS_enzyme	0.0
R_CCGS_enzyme	0.0
R_CD2abcpp_enzyme	0.0
R_CD2t3pp_enzyme	0.0
R_CD2t3pp_duplicate_2_enzyme	0.0
R_CD2tex_enzyme	0.0
R_CD2tex_duplicate_2_enzyme	0.0
R_CD2tex_duplicate_3_enzyme	0.0
R_CD2tex_duplicate_4_enzyme	0.0
R_CD2tpp_enzyme	0.0
R_CDAPPA120_enzyme	0.0
R_CDAPPA140_enzyme	0.0
R_CDAPPA141_enzyme	0.0
R_CDAPPA160_enzyme	0.0
R_CDAPPA161_enzyme	0.0
R_CDAPPA180_enzyme	0.0
R_CDAPPA181_enzyme	0.0
R_CDGR_enzyme	0.0
R_CDGS_enzyme	0
R_CDPMEK_enzyme	2.4145677354601335e-09
R_CFAS160E_enzyme	0.0
R_CFAS160G_enzyme	0.0
R_CFAS180E_enzyme	0.0
R_CFAS180G_enzyme	0.0
R_CGLYabcpp_enzyme	0.0
R_CGLYtex_enzyme	0.0
R_CGLYtex_duplicate_2_enzyme	0.0
R_CGLYtex_duplicate_3_enzyme	0.0
R_CGLYtex_duplicate_4_enzyme	0.0
R_CHLabcpp_enzyme	0.0
R_CHLt2pp_enzyme	0.0
R_CHLt2pp_duplicate_2_enzyme	0.0
R_CHLtex_enzyme	0.0
R_CHLtex_duplicate_2_enzyme	0.0
R_CHLtex_duplicate_3_enzyme	0.0
R_CHLtex_duplicate_4_enzyme	0.0
R_CHOLD_enzyme	0.0
R_CHORM_enzyme	0.0
R_CHORM_duplicate_2_enzyme	1.4018312978681418e-06
R_CHORS_enzyme	1.6108416611313824e-06
R_CHRPL_enzyme	0.0
R_CHTBSptspp_enzyme	0.0
R_CHTBStex_enzyme	0.0
R_CHTBStex_duplicate_2_enzyme	0.0
R_CHTBStex_duplicate_3_enzyme	0.0
R_CHTBStex_duplicate_4_enzyme	0.0
R_CINNDO_enzyme	0.0
R_CITL_enzyme	0.0
R_CITt3pp_enzyme	0
R_CITt7pp_enzyme	0.0
R_CITtex_enzyme	0.0
R_CITtex_duplicate_2_enzyme	0.0
R_CITtex_duplicate_3_enzyme	0.0
R_CITtex_duplicate_4_enzyme	0.0
R_CLIPAabctex_enzyme	0.0
R_CLPNH120pp_enzyme	0
R_CLPNH140pp_enzyme	0
R_CLPNH141pp_enzyme	0
R_CLPNH160pp_enzyme	0
R_CLPNH161pp_enzyme	0
R_CLPNH180pp_enzyme	0
R_CLPNH181pp_enzyme	0
R_CLPNS120pp_enzyme	0.0
R_CLPNS120pp_duplicate_2_enzyme	0.0
R_CLPNS140pp_enzyme	0.0
R_CLPNS140pp_duplicate_2_enzyme	0.0
R_CLPNS141pp_enzyme	0.0
R_CLPNS141pp_duplicate_2_enzyme	0.0
R_CLPNS160pp_enzyme	0.0
R_CLPNS160pp_duplicate_2_enzyme	0.0
R_CLPNS161pp_enzyme	0.0
R_CLPNS161pp_duplicate_2_enzyme	0.0
R_CLPNS180pp_enzyme	0.0
R_CLPNS180pp_duplicate_2_enzyme	0.0
R_CLPNS181pp_enzyme	0.0
R_CLPNS181pp_duplicate_2_enzyme	0.0
R_CLt3_2pp_enzyme	0.0
R_CLt3_2pp_duplicate_2_enzyme	0.0
R_CLtex_enzyme	0.0
R_CLtex_duplicate_2_enzyme	0.0
R_CLtex_duplicate_3_enzyme	0.0
R_CLtex_duplicate_4_enzyme	0.0
R_CMPN_enzyme	0
R_CMPtex_enzyme	0.0
R_CMPtex_duplicate_2_enzyme	0.0
R_CMPtex_duplicate_3_enzyme	0.0
R_CMPtex_duplicate_4_enzyme	0.0
R_CMtex_enzyme	0.0
R_CMtex_duplicate_2_enzyme	0.0
R_CMtex_duplicate_3_enzyme	0.0
R_CMtex_duplicate_4_enzyme	0.0
R_CMtpp_enzyme	0.0
R_CMtpp_duplicate_2_enzyme	0.0
R_CO2tex_enzyme	0.0
R_CO2tex_duplicate_2_enzyme	4.198128251773994e-06
R_CO2tex_duplicate_3_enzyme	0.0
R_CO2tex_duplicate_4_enzyme	0.0
R_CO2tpp_enzyme	4.198128251773994e-06
R_COBALT2abcpp_enzyme	0.0
R_COBALT2t3pp_enzyme	0.0
R_COBALT2t3pp_duplicate_2_enzyme	0.0
R_COBALT2tex_enzyme	0.0
R_COBALT2tex_duplicate_2_enzyme	9.58437056950237e-12
R_COBALT2tex_duplicate_3_enzyme	0.0
R_COBALT2tex_duplicate_4_enzyme	0.0
R_COBALT2tpp_enzyme	1.0351120215062559e-11
R_COBALT2tpp_duplicate_2_enzyme	0.0
R_COLIPAKpp_enzyme	0.0
R_COLIPAPabctex_enzyme	0.0
R_COLIPAabcpp_enzyme	0.0
R_COLIPAabctex_enzyme	0.0
R_CPGNR1_enzyme	0
R_CPGNR2_enzyme	0
R_CPGNR3_enzyme	0
R_CPGNUtex_enzyme	0
R_CPGNUtpp_enzyme	0
R_CPGNabcpp_enzyme	0.0
R_CPGNexs_enzyme	0.0
R_CPGNtonex_enzyme	0.0
R_CPH4S_enzyme	0.0
R_CPMPS_enzyme	0.0
R_CPPPGO_enzyme	0.0
R_CPPPGO2_enzyme	0.0
R_CRNBTCT_enzyme	0.0
R_CRNCAL2_enzyme	0.0
R_CRNCAR_enzyme	0.0
R_CRNCBCT_enzyme	0.0
R_CRNCDH_enzyme	0.0
R_CRNDCAL2_enzyme	0.0
R_CRNDabcpp_enzyme	0.0
R_CRNDt2rpp_enzyme	0.0
R_CRNDtex_enzyme	0.0
R_CRNDtex_duplicate_2_enzyme	0.0
R_CRNDtex_duplicate_3_enzyme	0.0
R_CRNDtex_duplicate_4_enzyme	0.0
R_CRNabcpp_enzyme	0.0
R_CRNt2rpp_enzyme	0.0
R_CRNt7pp_enzyme	0.0
R_CRNt8pp_enzyme	0.0
R_CRNtex_enzyme	0.0
R_CRNtex_duplicate_2_enzyme	0.0
R_CRNtex_duplicate_3_enzyme	0.0
R_CRNtex_duplicate_4_enzyme	0.0
R_CS_enzyme	5.3895190498157015e-05
R_CSND_enzyme	0.0
R_CSNt2pp_enzyme	0.0
R_CSNtex_enzyme	0.0
R_CSNtex_duplicate_2_enzyme	0.0
R_CSNtex_duplicate_3_enzyme	0.0
R_CSNtex_duplicate_4_enzyme	0.0
R_CTBTCAL2_enzyme	0.0
R_CTBTabcpp_enzyme	0.0
R_CTBTt2rpp_enzyme	0.0
R_CTECOAI6_enzyme	0.0
R_CTECOAI7_enzyme	6.003613145616319e-07
R_CTECOAI8_enzyme	0.0
R_CTPS2_enzyme	2.477587277154898e-07
R_CU1Opp_enzyme	0.0
R_CU1abcpp_enzyme	0.0
R_CU2abcpp_enzyme	0.0
R_CU2tex_enzyme	0.0
R_CU2tex_duplicate_2_enzyme	0.0
R_CU2tex_duplicate_3_enzyme	0.0
R_CU2tex_duplicate_4_enzyme	0.0
R_CU2tpp_enzyme	0.0
R_CUt3_enzyme	0.0
R_CUtex_enzyme	0.0
R_CUtex_duplicate_2_enzyme	0.0
R_CUtex_duplicate_3_enzyme	0.0
R_CUtex_duplicate_4_enzyme	0.0
R_CYANST_enzyme	0.0
R_CYANSTpp_enzyme	0.0
R_CYANtex_enzyme	0.0
R_CYANtex_duplicate_2_enzyme	0.0
R_CYANtex_duplicate_3_enzyme	0.0
R_CYANtex_duplicate_4_enzyme	0.0
R_CYNTAH_enzyme	0.0
R_CYNTt2pp_enzyme	0.0
R_CYNTtex_enzyme	0.0
R_CYNTtex_duplicate_2_enzyme	0.0
R_CYNTtex_duplicate_3_enzyme	0.0
R_CYNTtex_duplicate_4_enzyme	0.0
R_CYSDDS_enzyme	0.0
R_CYSDS_enzyme	0.0
R_CYSDS_duplicate_2_enzyme	0.0
R_CYSDabcpp_enzyme	0
R_CYSDtex_enzyme	0.0
R_CYSDtex_duplicate_2_enzyme	0.0
R_CYSDtex_duplicate_3_enzyme	0.0
R_CYSDtex_duplicate_4_enzyme	0.0
R_CYSS_enzyme	0.0
R_CYSS_duplicate_2_enzyme	8.35147360654154e-07
R_CYSSADS_enzyme	0.0
R_CYSTL_enzyme	6.152377289492622e-07
R_CYSTL_duplicate_2_enzyme	0.0
R_CYSTRS_enzyme	2.035321901154188e-07
R_CYSabc2pp_enzyme	0.0
R_CYSabcpp_enzyme	0
R_CYStex_enzyme	0.0
R_CYStex_duplicate_2_enzyme	0.0
R_CYStex_duplicate_3_enzyme	0.0
R_CYStex_duplicate_4_enzyme	0.0
R_CYStpp_enzyme	0.0
R_CYStpp_duplicate_2_enzyme	0.0
R_CYTBD2pp_enzyme	0.0
R_CYTBDpp_enzyme	0.0
R_CYTBDpp_duplicate_2_enzyme	0.0
R_CYTBO3_4pp_enzyme	0.0
R_CYTD_enzyme	0.0
R_CYTDH_enzyme	0.0
R_CYTDH_duplicate_2_enzyme	0.0
R_CYTDH_duplicate_3_enzyme	0.0
R_CYTDK2_enzyme	0.0
R_CYTDt2pp_copy1_enzyme	0.0
R_CYTDt2pp_copy1_duplicate_2_enzyme	0.0
R_CYTDt2pp_copy2_enzyme	0.0
R_CYTDtex_enzyme	0.0
R_CYTDtex_duplicate_2_enzyme	0.0
R_CYTDtex_duplicate_3_enzyme	0.0
R_CYTDtex_duplicate_4_enzyme	0.0
R_CYTK1_enzyme	1.4850559386990004e-06
R_CYTK2_enzyme	0.0
R_D_LACt2pp_enzyme	0.0
R_D_LACt2pp_duplicate_2_enzyme	0.0
R_D_LACtex_enzyme	0.0
R_D_LACtex_duplicate_2_enzyme	0.0
R_D_LACtex_duplicate_3_enzyme	0.0
R_D_LACtex_duplicate_4_enzyme	0.0
R_DAAD_enzyme	0.0
R_DADA_enzyme	0.0
R_DADK_enzyme	0.0
R_DADNt2pp_enzyme	0.0
R_DADNt2pp_duplicate_2_enzyme	0.0
R_DADNtex_enzyme	0.0
R_DAGK120_enzyme	0.0
R_DAGK140_enzyme	0.0
R_DAGK141_enzyme	0.0
R_DAGK160_enzyme	0.0
R_DAGK161_enzyme	0.0
R_DAGK180_enzyme	0.0
R_DAGK181_enzyme	0.0
R_DALAt2pp_enzyme	0.0
R_DALAtex_enzyme	0.0
R_DALAtex_duplicate_2_enzyme	6.931405809190538e-09
R_DALAtex_duplicate_3_enzyme	0.0
R_DALAtex_duplicate_4_enzyme	0.0
R_DAMPtex_enzyme	0.0
R_DAMPtex_duplicate_2_enzyme	0.0
R_DAMPtex_duplicate_3_enzyme	0.0
R_DAMPtex_duplicate_4_enzyme	0.0
R_DAPAL_enzyme	0.0
R_DAPDC_enzyme	1.0286876637695163e-06
R_DAPE_enzyme	1.139590156716565e-06
R_DAPabcpp_enzyme	0
R_DAPtex_enzyme	0.0
R_DAPtex_duplicate_2_enzyme	0.0
R_DAPtex_duplicate_3_enzyme	0.0
R_DAPtex_duplicate_4_enzyme	0.0
R_DASYN120_enzyme	0.0
R_DASYN140_enzyme	0.0
R_DASYN141_enzyme	0.0
R_DASYN160_enzyme	2.5468301730685763e-07
R_DASYN161_enzyme	3.0018065728081597e-07
R_DASYN180_enzyme	0.0
R_DASYN181_enzyme	0.0
R_DATPHs_enzyme	0.0
R_DB4PS_enzyme	3.1915891032978224e-10
R_DBTS_enzyme	7.982042100694445e-12
R_DC6PH_enzyme	0.0
R_DCAtex_enzyme	0.0
R_DCAtex_duplicate_2_enzyme	0.0
R_DCAtex_duplicate_3_enzyme	0.0
R_DCAtex_duplicate_4_enzyme	0.0
R_DCMPtex_enzyme	0.0
R_DCMPtex_duplicate_2_enzyme	0.0
R_DCMPtex_duplicate_3_enzyme	0.0
R_DCMPtex_duplicate_4_enzyme	0.0
R_DCTPD_enzyme	0.0
R_DCYTD_enzyme	0.0
R_DCYTt2pp_enzyme	0.0
R_DCYTt2pp_duplicate_2_enzyme	0.0
R_DCYTtex_enzyme	0.0
R_DDCAtexi_enzyme	0.0
R_DDGALK_enzyme	0.0
R_DDGLCNt2rpp_enzyme	0.0
R_DDGLCNtex_enzyme	0.0
R_DDGLCNtex_duplicate_2_enzyme	0.0
R_DDGLCNtex_duplicate_3_enzyme	0.0
R_DDGLCNtex_duplicate_4_enzyme	0.0
R_DDGLK_enzyme	0.0
R_DDPA_enzyme	0.0
R_DDPA_duplicate_2_enzyme	0.0
R_DDPA_duplicate_3_enzyme	1.6108416611313824e-06
R_DDPGALA_enzyme	0.0
R_DGK1_enzyme	0.0
R_DGMPtex_enzyme	0.0
R_DGMPtex_duplicate_2_enzyme	0.0
R_DGMPtex_duplicate_3_enzyme	0.0
R_DGMPtex_duplicate_4_enzyme	0.0
R_DGSNt2pp_enzyme	0.0
R_DGSNtex_enzyme	0.0
R_DGSNtex_duplicate_2_enzyme	0.0
R_DGSNtex_duplicate_3_enzyme	0.0
R_DGSNtex_duplicate_4_enzyme	0.0
R_DHACOAH_enzyme	0.0
R_DHAD1_enzyme	3.340077707031774e-06
R_DHAD2_enzyme	1.1356223999241437e-06
R_DHAPT_enzyme	0.0
R_DHAtex_enzyme	0.0
R_DHAtex_duplicate_2_enzyme	0.0
R_DHAtex_duplicate_3_enzyme	0.0
R_DHAtex_duplicate_4_enzyme	0.0
R_DHAtpp_enzyme	0
R_DHBD_enzyme	0.0
R_DHBS_enzyme	0.0
R_DHBSH_enzyme	0
R_DHCIND_enzyme	0.0
R_DHCINDO_enzyme	0.0
R_DHDPRy_enzyme	1.139590156716565e-06
R_DHDPS_enzyme	1.139590156716565e-06
R_DHFR_enzyme	0.0
R_DHFR_duplicate_2_enzyme	9.274374627007379e-08
R_DHFS_enzyme	1.596408420138898e-09
R_DHMPTR_enzyme	0.0
R_DHNAOT4_enzyme	0.0
R_DHNCOAS_enzyme	0.0
R_DHNCOAT_enzyme	0.0
