ATCG00020	2.7726046427039956e-05
ATCG00680	2.7726046427039956e-05
ATCG00280	2.7726046427039956e-05
ATCG00270	2.7726046427039956e-05
ATCG00580	2.7726046427039956e-05
ATCG00570	2.7726046427039956e-05
ATCG00710	2.7726046427039956e-05
ATCG00080	2.7726046427039956e-05
ATCG00550	2.7726046427039956e-05
ATCG00070	2.7726046427039956e-05
ATCG00560	2.7726046427039956e-05
ATCG00220	2.7726046427039956e-05
ATCG00700	2.7726046427039956e-05
AT3G50820	1.3863023213519978e-05
AT1G06680	1.3863023213519978e-05
AT4G21280	1.3863023213519978e-05
AT1G79040	2.7726046427039956e-05
AT1G44575	2.7726046427039956e-05
ATCG00690	2.7726046427039956e-05
AT3G21055	1.3863023213519978e-05
AT2G30570	2.7726046427039956e-05
AT2G06520	2.7726046427039956e-05
AT1G67740	2.7726046427039956e-05
ATCG00300	2.7726046427039956e-05
AT5G66570	1.3863023213519978e-05
AT2G30790	1.3863023213519978e-05
AT4G05180	1.3863023213519978e-05
AT1G51400	1.3863023213519978e-05
M_cholphya_h	0.014896424091192038
M_chlb_h	0.007497093577997042
ATCG00540	7.599824330238571e-05
ATCG00720	7.599824330238571e-05
AT4G03280	7.599824330238571e-05
ATCG00730	7.599824330238571e-05
ATCG00600	7.599824330238571e-05
ATCG00590	7.599824330238571e-05
AT2G26500	3.7999121651192856e-05
ATCG00210	7.599824330238571e-05
AT1G20340	1.8999560825596428e-05
AT1G76100	3.7999121651192856e-05
ATCG00350	7.599824330238571e-05
ATCG00340	7.599824330238571e-05
ATCG01060	7.599824330238571e-05
AT4G02770	3.7999121651192856e-05
AT4G28750	3.7999121651192856e-05
AT1G31330	7.599824330238571e-05
AT1G55670	7.599824330238571e-05
AT3G16140	3.7999121651192856e-05
ATCG00510	7.599824330238571e-05
ATCG00630	7.599824330238571e-05
AT1G30380	7.599824330238571e-05
AT4G12800	7.599824330238571e-05
AT5G64040	7.599824330238571e-05
AT1G08380	7.599824330238571e-05
AT2G46820	7.599824330238571e-05
AT1G60950	7.599824330238571e-05
AT1G03130	3.7999121651192856e-05
AT2G20260	3.7999121651192856e-05
AT1G52230	3.7999121651192856e-05
AT5G66190	1.0634766303809628e-05
AT1G20020	3.1904298911428885e-05
AT1G30510	1.0634766303809628e-05
AT4G05390	1.0634766303809628e-05
ATCG00120	4.885601355153367e-05
ATCG00480	4.885601355153367e-05
AT1G15700	8.142668925255611e-06
AT4G09650	1.6285337850511223e-05
ATCG00470	1.6285337850511223e-05
ATCG00150	1.6285337850511223e-05
ATCG00140	0.00016285337850511223
ATCG00130	2.171378380068163e-05
AT4G32260	5.428445950170407e-06
AT4G04640	8.142668925255611e-06
average_protein	5.524551882195534e-05
ATCG00490	0.0005991986776645642
AT5G38430	0.00014979966941614106
AT5G38420	0.00014979966941614106
AT1G67090	0.00014979966941614106
AT5G38410	0.00014979966941614106
AT3G12780	1.910183809915012e-05
AT1G56190	1.547829652225876e-05
AT3G26650	6.0528091139248086e-05
AT1G12900	6.0528091139248086e-05
AT1G42970	3.0264045569624043e-05
AT3G55440	9.524332218583337e-06
AT2G21170	9.524332218583337e-06
AT3G60750	9.032321807880918e-06
AT2G45290	9.032321807880918e-06
AT2G01140	6.339660861103229e-06
AT4G26530	6.351533602646024e-06
AT3G52930	6.351533602646024e-06
AT4G38970	6.339660861103229e-06
AT5G03690	6.351533602646024e-06
AT2G21330	6.339660861103229e-06
AT3G55800	1.9018982583309686e-05
AT5G61410	7.219148604171463e-05
AT3G04790	4.444610857557903e-06
AT5G44520	4.444610857557903e-06
AT1G32060	2.693695624223026e-05
AT4G24620	9.543389675478456e-07
AT1G23190	1.5898961011484606e-07
AT1G70730	1.5898961011484606e-07
AT5G51820	1.5898961011484606e-07
AT5G19220	1.0659241482063576e-07
AT5G48300	2.1318482964127152e-07
AT1G27680	1.0659241482063576e-07
AT4G39210	1.0659241482063576e-07
AT2G21590	1.0659241482063576e-07
AT1G05610	2.1318482964127152e-07
AT5G24300	5.329620741031788e-08
AT3G01180	5.329620741031788e-08
AT1G11720	5.329620741031788e-08
AT4G18240	5.329620741031788e-08
AT1G69830	3.664465574991136e-09
AT5G18670	6.107442624985227e-10
AT3G23920	6.107442624985227e-10
AT4G00490	6.107442624985227e-10
AT4G17090	6.107442624985227e-10
AT4G15210	6.107442624985227e-10
AT2G32290	6.107442624985227e-10
AT5G64860	3.211003977154929e-09
AT2G40840	3.211003977154929e-09
AT4G26520	1.1872741542795986e-08
AT2G36460	1.1872741542795986e-08
AT1G43670	2.9681853856989962e-08
AT5G64380	2.9681853856989962e-08
AT1G64190	4.169448392444234e-07
AT5G41670	4.169448392444234e-07
AT1G63290	4.193026333295468e-09
AT3G01850	4.193026333295468e-09
AT1G71100	4.193026333295468e-09
